title,company,location,day_before_posts_de,day_before_posts_en,job_posted,link
"Senior Corporate Counsel, Life Science","Merck KGaA Darmstadt, Germany",Darmstadt,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Senior-Corporate-Counsel-Life-Science-Darmstadt-Merck-KGaA-Darmstadt-Germany--10631453-inline.html
Duales Studium Betriebswirtschaftslehre & Internationales Management (Bachelor of Science),Taunus Sparkasse,"Bad Homburg vor der Höhe, Hofheim am Taunus, Frankfurt am Main, Rödermark",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duales-Studium-Betriebswirtschaftslehre-Internationales-Management-Bachelor-of-Science-Bad-Homburg-vor-der-Hoehe-Hofheim-am-Taunus-Frankfurt-am-Main-Roedermark-Taunus-Sparkasse--10625140-inline.html
Mitarbeiter (m/w/d) Meter-Data-Management,EAM GmbH & Co. KG,Kassel,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Mitarbeiter-m-w-d-Meter-Data-Management-Kassel-EAM-GmbH-Co-KG--10656916-inline.html
(Senior) Big Data Engineer (m/w/d),Sopra Steria,"bundesweit, Berlin, Frankfurt am Main, Hamburg, Köln, Leipzig, München",vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Senior-Big-Data-Engineer-m-w-d-bundesweit-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--9312358-inline.html
Werkstudent - Data Annotation (m/w/x),ZEISS,Aalen,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-Data-Annotation-m-w-x-Aalen-ZEISS--10737478-inline.html
Senior Consultant Data Migration (w/m/d),PwC,"München, Berlin, Frankfurt a. M, Düsseldorf, Hamburg, Hannover, Mannheim, Stuttgart",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Senior-Consultant-Data-Migration-w-m-d-Muenchen-Berlin-Frankfurt-a-M-Duesseldorf-Hamburg-Hannover-Mannheim-Stuttgart-PwC--10554000-inline.html
(Senior) SAP Consultant Customer Data Solutions (m/w/d),Würth IT GmbH,"deutschlandweit, Home-Office",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Senior-SAP-Consultant-Customer-Data-Solutions-m-w-d-deutschlandweit-Home-Office-Wuerth-IT-GmbH--10718611-inline.html
Softwareentwickler (w/d/m) Big Data/ KI,USU GmbH,Karlsruhe,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Softwareentwickler-w-d-m-Big-Data-KI-Karlsruhe-USU-GmbH--10554629-inline.html
Trainee Science Communication (m/w/d),GCI Health Unternehmensberatung für Kommunikation GmbH,Hamburg,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Trainee-Science-Communication-m-w-d-Hamburg-GCI-Health-Unternehmensberatung-fuer-Kommunikation-GmbH--10621900-inline.html
Duales Studium Bachelor of Science – Wirtschaftsinformatik – Application Management ITK (01.09.2024),WGV - Württembergische Gemeinde-Versicherung a.G.,Stuttgart,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duales-Studium-Bachelor-of-Science-Wirtschaftsinformatik-Application-Management-ITK-01-09-2024-Stuttgart-WGV-Wuerttembergische-Gemeinde-Versicherung-a-G--10723839-inline.html
Anwendungsentwickler / Data-Warehouse-Entwicklung m/w/d für den Bereich: IT – in Teilzeit und befristet bis 30.04.2025,DZ BANK AG,"Düsseldorf, Frankfurt am Main",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Anwendungsentwickler-Data-Warehouse-Entwicklung-m-w-d-fuer-den-Bereich-IT-in-Teilzeit-und-befristet-bis-30-04-2025-Duesseldorf-Frankfurt-am-Main-DZ-BANK-AG--10739023-inline.html
(Junior) Data Specialist (gn) Leipzig,SoftwareOne Deutschland GmbH,Leipzig,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Junior-Data-Specialist-gn-Leipzig-Leipzig-SoftwareOne-Deutschland-GmbH--10652076-inline.html
(Junior) Data Specialist (m/w/d)  Leipzig,SoftwareOne Deutschland GmbH,Leipzig,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Junior-Data-Specialist-m-w-d-Leipzig-Leipzig-SoftwareOne-Deutschland-GmbH--10650541-inline.html
Solution Expert Data Analytics (m/w/d),CompuGroup Medical SE & Co. KGaA,Waldems-Esch,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Solution-Expert-Data-Analytics-m-w-d-Waldems-Esch-CompuGroup-Medical-SE-Co-KGaA--10720518-inline.html
Werkstudententätigkeit im Bereich Data as a Service ab April 2024,Mercedes - Benz AG,Stuttgart,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudententaetigkeit-im-Bereich-Data-as-a-Service-ab-April-2024-Stuttgart-Mercedes-Benz-AG--10738684-inline.html
Berufseinstieg für MINT-Absolventen im Bereich Data Management & Controlling in der Rückversicherung,AXA Konzern AG,Köln,vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Berufseinstieg-fuer-MINT-Absolventen-im-Bereich-Data-Management-Controlling-in-der-Rueckversicherung-Koeln-AXA-Konzern-AG--10582403-inline.html
Werkstudent Global Master Data (w/m/d) I Beiersdorf,Beiersdorf Shared Services GmbH,Hamburg,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-Global-Master-Data-w-m-d-I-Beiersdorf-Hamburg-Beiersdorf-Shared-Services-GmbH--10654273-inline.html
Sales Manager (m/w/d) Life Science / Vertriebsaußendienstmitarbeiter (m/w/d) für robotergestützte Diagnostik in Laborbereichen,United Robotics Group GmbH,Frankfurt am Main,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Sales-Manager-m-w-d-Life-Science-Vertriebsaussendienstmitarbeiter-m-w-d-fuer-robotergestuetzte-Diagnostik-in-Laborbereichen-Frankfurt-am-Main-United-Robotics-Group-GmbH--10623145-inline.html
Werkstudent HR Data Management & Reporting (w/m/d) I Beiersdorf,Beiersdorf AG,Hamburg,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-HR-Data-Management-Reporting-w-m-d-I-Beiersdorf-Hamburg-Beiersdorf-AG--10737177-inline.html
Stammdatenmanager (m/w/d) / Master Data Management,telc gGmbH,Bad Homburg,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Stammdatenmanager-m-w-d-Master-Data-Management-Bad-Homburg-telc-gGmbH--10655070-inline.html
"Senior Referent Compliance für IT-Security, Data Protection, Outsourcing und BCM (m/w/d)",HONDA Bank GmbH,Frankfurt am Main,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Senior-Referent-Compliance-fuer-IT-Security-Data-Protection-Outsourcing-und-BCM-m-w-d-Frankfurt-am-Main-HONDA-Bank-GmbH--10738039-inline.html
(Junior) Consultant Cloud & Data Engineer (m/w/d),Sopra Steria,"bundesweit, Berlin, Frankfurt am Main, Hamburg, Köln, Leipzig, München",vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Junior-Consultant-Cloud-Data-Engineer-m-w-d-bundesweit-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--9312312-inline.html
Werkstudent (m/w/d) Data Quality,Stepstone GmbH,Düsseldorf,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Data-Quality-Duesseldorf-Stepstone-GmbH--10655915-inline.html
Data Engineer* / Machine Learning Engineer*,inovex GmbH,"Karlsruhe, Köln, München, Hamburg, Stuttgart, Pforzheim, Berlin, Erlangen",vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Data-Engineer-Machine-Learning-Engineer-Karlsruhe-Koeln-Muenchen-Hamburg-Stuttgart-Pforzheim-Berlin-Erlangen-inovex-GmbH--10481544-inline.html
ETL-Entwickler - Datenbanken (Guidewire DataHub) (w/m/d),VHV Gruppe,Hannover,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--ETL-Entwickler-Datenbanken-Guidewire-DataHub-w-m-d-Hannover-VHV-Gruppe--9995747-inline.html
Team Lead Data & AI (m/w/d)*,Chemische Fabrik Budenheim KG,Budenheim,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Team-Lead-Data-AI-m-w-d-Budenheim-Chemische-Fabrik-Budenheim-KG--10735954-inline.html
Informatiker oder Elektrotechniker als Dataanalyst,Uniper SE,Landshut,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Informatiker-oder-Elektrotechniker-als-Dataanalyst-Landshut-Uniper-SE--10653726-inline.html
Projektmanager Data Management (m/w/x),ZEISS,Oberkochen (Baden-Württemberg),vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Projektmanager-Data-Management-m-w-x-Oberkochen-Baden-Wuerttemberg-ZEISS--8726797-inline.html
Data Engineer (m/w/d),FOR LIFE - Produktions- und Vertriebsgesellschaft für Heil- und Hilfsmittel mbH,Berlin,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Engineer-m-w-d-Berlin-FOR-LIFE-Produktions-und-Vertriebsgesellschaft-fuer-Heil-und-Hilfsmittel-mbH--10393014-inline.html
Duales Studium zum Bachelor of Science in Wirtschaftsinformatik inkl. Ausbildung zum Fachinformatiker Systemintegration (m/w/d),BWI GmbH,"München, Rheinbach, Wilhelmshaven",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duales-Studium-zum-Bachelor-of-Science-in-Wirtschaftsinformatik-inkl-Ausbildung-zum-Fachinformatiker-Systemintegration-m-w-d-Muenchen-Rheinbach-Wilhelmshaven-BWI-GmbH--10621403-inline.html
Data Analyst (all genders) - Karlsruhe,Chrono24 GmbH,Karlsruhe,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Analyst-all-genders-Karlsruhe-Karlsruhe-Chrono24-GmbH--10104706-inline.html
Data Governance Expert (m/w/d),Wanzl GmbH & Co. KGaA,Leipheim,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Governance-Expert-m-w-d-Leipheim-Wanzl-GmbH-Co-KGaA--10649734-inline.html
"PreMaster - Strategie und Transformation, Big Data und Applikation bei Bosch eBike Systems",Bosch Gruppe,Kusterdingen,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--PreMaster-Strategie-und-Transformation-Big-Data-und-Applikation-bei-Bosch-eBike-Systems-Kusterdingen-Bosch-Gruppe--9667951-inline.html
Werkstudent (m/w/d) ELK - Data Analyst,Reply,München,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-ELK-Data-Analyst-Muenchen-Reply--10582366-inline.html
Werkstudent/in Data Analytics (m/w/d) - HR-Logistics,flaschenpost SE,Münster,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-in-Data-Analytics-m-w-d-HR-Logistics-Muenster-flaschenpost-SE--10731347-inline.html
Data Analyst / Engineer im Bereich Fahrdynamik (m/w/d),ARRK Engineering GmbH,München,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Analyst-Engineer-im-Bereich-Fahrdynamik-m-w-d-Muenchen-ARRK-Engineering-GmbH--10649093-inline.html
Werkstudent (m/w/d) Data Analyst / Marketing Analytics Datenanalyse/-optimierung im Digital Marketing,finanzen.net GmbH,Karlsruhe,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Data-Analyst-Marketing-Analytics-Datenanalyse-optimierung-im-Digital-Marketing-Karlsruhe-finanzen-net-GmbH--10730591-inline.html
(Junior) Manager (m/w/d) Sales Business Planning and Analysis with affinity for Business Intelligence tools and Data Visualisation,DENK PHARMA GmbH & Co. KG,München,vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Junior-Manager-m-w-d-Sales-Business-Planning-and-Analysis-with-affinity-for-Business-Intelligence-tools-and-Data-Visualisation-Muenchen-DENK-PHARMA-GmbH-Co-KG--10609158-inline.html
Soziologe als Projektmanagerin bzw. Projektmanager (m/w/d) im Bereich Life Science,"Behörde für Wissenschaft, Forschung, Gleichstellung und Bezirke (BWFGB)",Hamburg,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Soziologe-als-Projektmanagerin-bzw-Projektmanager-m-w-d-im-Bereich-Life-Science-Hamburg-Behoerde-fuer-Wissenschaft-Forschung-Gleichstellung-und-Bezirke-BWFGB--10713361-inline.html
Data Analyst im Bereich Integration & Absicherung automatisiertes Fahren (m/w/d),ARRK Engineering GmbH,München,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Analyst-im-Bereich-Integration-Absicherung-automatisiertes-Fahren-m-w-d-Muenchen-ARRK-Engineering-GmbH--10649095-inline.html
Werkstudent (m/w/d) Customer Data Management Elektromobilität,Eliso GmbH,Stuttgart,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudent-m-w-d-Customer-Data-Management-Elektromobilitaet-Stuttgart-Eliso-GmbH--10729955-inline.html
Laborant (m/w/d) Labor Biologie Investigational & Applied Biosciences,Biotest AG,Dreieich,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Laborant-m-w-d-Labor-Biologie-Investigational-Applied-Biosciences-Dreieich-Biotest-AG--10715571-inline.html
Zenon- Visualisierungsexperte (Copa-Data) (m/w/d),Helix Gesellschaft für Software und Engineering,Frankfurt,vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Zenon-Visualisierungsexperte-Copa-Data-m-w-d-Frankfurt-Helix-Gesellschaft-fuer-Software-und-Engineering--10610391-inline.html
"Duales Studium  2024 - Bachelor of Science Informatik, Schwerpunkt IT-Security (M/W/D), Start 01.10.2024",Fahrlehrerversicherung VaG,Stuttgart,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duales-Studium-2024-Bachelor-of-Science-Informatik-Schwerpunkt-IT-Security-M-W-D-Start-01-10-2024-Stuttgart-Fahrlehrerversicherung-VaG--9099747-inline.html
(Senior) Azure Data Engineer (w/m/d),Capgemini Deutschland GmbH,"Dortmund, Ratingen, Frankfurt am Main, München, Stuttgart, Hamburg, Nürnberg",vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Senior-Azure-Data-Engineer-w-m-d-Dortmund-Ratingen-Frankfurt-am-Main-Muenchen-Stuttgart-Hamburg-Nuernberg-Capgemini-Deutschland-GmbH--10384658-inline.html
Duales Studium – Bachelor of Science Angewandte Informatik (m/w/d),R+V Allgemeine Versicherung AG,Wiesbaden,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duales-Studium-Bachelor-of-Science-Angewandte-Informatik-m-w-d-Wiesbaden-R-V-Allgemeine-Versicherung-AG--10614786-inline.html
Duale Ausbildung zum Industriekaufmann/-frau (m/w/d)|Bachelor of Arts/Science,Protection One GmbH,Monheim am Rhein,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duale-Ausbildung-zum-Industriekaufmann-frau-m-w-dBachelor-of-Arts-Science-Monheim-am-Rhein-Protection-One-GmbH--10615428-inline.html
Inhouse Consultant & Master Data Manager (gn),Remmers Gruppe AG,"Home-Office, Löningen",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Inhouse-Consultant-Master-Data-Manager-gn-Home-Office-Loeningen-Remmers-Gruppe-AG--10729550-inline.html
"Bachelor of Science (DHBW), Medizinische Informatik – wir suchen einen dualen Studenten (m/w/d)",Deutsches Krebsforschungszentrum DKFZ,"Heidelberg, Karlsruhe",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Bachelor-of-Science-DHBW-Medizinische-Informatik-wir-suchen-einen-dualen-Studenten-m-w-d-Heidelberg-Karlsruhe-Deutsches-Krebsforschungszentrum-DKFZ--10716229-inline.html
Account Manager (m/w/d) Life Science Norddeutschland,SMC Deutschland GmbH,bundesweit,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Account-Manager-m-w-d-Life-Science-Norddeutschland-bundesweit-SMC-Deutschland-GmbH--10500283-inline.html
Business Development Manager (m/w/d) Health Science / Pharma,SGS Analytics Germany GmbH,München,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Business-Development-Manager-m-w-d-Health-Science-Pharma-Muenchen-SGS-Analytics-Germany-GmbH--10717028-inline.html
Business Development Manager (m/w/d) Health Science / Pharma,SGS Analytics Germany GmbH,München,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Business-Development-Manager-m-w-d-Health-Science-Pharma-Muenchen-SGS-Analytics-Germany-GmbH--10717028-inline.html
Data Driven Business Consultant - Automotive (m/w/d),Sopra Steria,"Alle Standorte, Berlin, Frankfurt am Main, Hamburg, Köln, Leipzig, München",vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Data-Driven-Business-Consultant-Automotive-m-w-d-Alle-Standorte-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--8015112-inline.html
Duales Studium – Bachelor of Science Wirtschaftsinformatik (m/w/d),R+V Allgemeine Versicherung AG,Wiesbaden,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duales-Studium-Bachelor-of-Science-Wirtschaftsinformatik-m-w-d-Wiesbaden-R-V-Allgemeine-Versicherung-AG--10614769-inline.html
Projektleiter (w/m/d) für Life Science Pharma-Bauten,Drees & Sommer SE,"Stuttgart, Berlin, Dresden, Frankfurt",vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Projektleiter-w-m-d-fuer-Life-Science-Pharma-Bauten-Stuttgart-Berlin-Dresden-Frankfurt-Drees-Sommer-SE--10238394-inline.html
Bachelor of Science (B.Sc.) (m/w/d) Wirtschaftsinformatik Start 2024 Standort Dresden (VT/STAR),SAP SE,"Dresden, DE, 01067",vor 2 Tagen,2 days ago,2024-02-19,https://www.stepstone.de/stellenangebote--Bachelor-of-Science-B-Sc-m-w-d-Wirtschaftsinformatik-Start-2024-Standort-Dresden-VT-STAR-Dresden-DE-01067-SAP-SE--10371617-inline.html
Data Protection Coordinator (m/w/d),Birkenstock Group B.V. & Co. KG,Köln,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Protection-Coordinator-m-w-d-Koeln-Birkenstock-Group-B-V-Co-KG--10728449-inline.html
Duales Studium Bachelor of Science Informatik + Ausbildung Fachinformatiker (m/w/d),R+V Allgemeine Versicherung AG,Hamburg,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Duales-Studium-Bachelor-of-Science-Informatik-Ausbildung-Fachinformatiker-m-w-d-Hamburg-R-V-Allgemeine-Versicherung-AG--10614765-inline.html
Global Master Data Steward (m/w/x),ZEISS,Oberkochen (Baden-Württemberg),vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Global-Master-Data-Steward-m-w-x-Oberkochen-Baden-Wuerttemberg-ZEISS--10104527-inline.html
Data Warehouse Architekt (m/w/d),Sopra Steria,"bundesweit, Berlin, Frankfurt am Main, Hamburg, Köln, Leipzig, München",vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Data-Warehouse-Architekt-m-w-d-bundesweit-Berlin-Frankfurt-am-Main-Hamburg-Koeln-Leipzig-Muenchen-Sopra-Steria--9312370-inline.html
Mitarbeiter für das Team Master Data Management im Supply Chain Management (m/w/d),Südpack Verpackungen SE & Co. KG,Ochsenhausen,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Mitarbeiter-fuer-das-Team-Master-Data-Management-im-Supply-Chain-Management-m-w-d-Ochsenhausen-Suedpack-Verpackungen-SE-Co-KG--10728055-inline.html
Spezialist für das Team Master Data Management im Supply Chain Management (m/w/d),Südpack Verpackungen SE & Co. KG,Ochsenhausen,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Spezialist-fuer-das-Team-Master-Data-Management-im-Supply-Chain-Management-m-w-d-Ochsenhausen-Suedpack-Verpackungen-SE-Co-KG--10728110-inline.html
Data Engineer - Content,trivago N.V.,Düsseldorf,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Engineer-Content-Duesseldorf-trivago-N-V--10720575-inline.html
Data Warehouse Entwickler – Schwerpunkt ETL (m/w/d),REMONDIS IT Services GmbH & Co. KG,Lünen,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Warehouse-Entwickler-Schwerpunkt-ETL-m-w-d-Luenen-REMONDIS-IT-Services-GmbH-Co-KG--10727351-inline.html
Data Owner,BMW Group,München,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Data-Owner-Muenchen-BMW-Group--10728565-inline.html
Werkstudententätigkeit im Bereich HR Planning & Data Analytics für Mercedes-Benz Operations ab Oktober 2024,Mercedes - Benz AG,Sindelfingen,vor 1 Woche,1 week ago,2024-02-14,https://www.stepstone.de/stellenangebote--Werkstudententaetigkeit-im-Bereich-HR-Planning-Data-Analytics-fuer-Mercedes-Benz-Operations-ab-Oktober-2024-Sindelfingen-Mercedes-Benz-AG--10728771-inline.html
Technischer Projektleiter (w/m/d) Verfahrenstechnik Life Science & Chemie,Drees & Sommer SE,"Mannheim, Freiburg, Stuttgart, Mainz, München, Köln, Frankfurt",vor 2 Wochen,2 weeks ago,2024-02-07,https://www.stepstone.de/stellenangebote--Technischer-Projektleiter-w-m-d-Verfahrenstechnik-Life-Science-Chemie-Mannheim-Freiburg-Stuttgart-Mainz-Muenchen-Koeln-Frankfurt-Drees-Sommer-SE--10149948-inline.html
